amounts,Delivery channel1,Delivery channel2,Income Group labels,Number of Records,Continent label,amounts (copy),Category,Commitments,Continent,Cur Commit,Cur Disburse,Disbursements,Donor,Donor Name,Donor Type,Flow Type,Income Group,Recipient,Recipient Type2,Recipient Type,Region,Sub Category,Td Category,Td Type,Year Index
0.00265066,06_Unreported,UNREPORTED,Least developed countries,1,Asia,Blue,Economic Infrastructure,0.00265066,Asia,0.00265066,0.00265066,0.00265066,UNICEF,Other multilateral donors,03_Multilateral,Grants,LDCs,Cambodia,Bilateral,01_Bilateral,Far East Asia,Communications,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Least developed countries,1,Asia,Blue,Economic Infrastructure,,Asia,,0.072634,0.072634,OFID,OFID,03_Multilateral,Grants,LDCs,Cambodia,Bilateral,01_Bilateral,Far East Asia,Energy Generation and Supply,Economic Infrastructure,,2013
0.13683523,06_Unreported,UNREPORTED,Least developed countries,1,Asia,Blue,Economic Infrastructure,0.13683523,Asia,0.13683523,0.13683523,0.13683523,UNICEF,Other multilateral donors,03_Multilateral,Grants,LDCs,Yemen,Bilateral,01_Bilateral,Middle East,Communications,Economic Infrastructure,,2013
0.7,06_Unreported,UNREPORTED,Least developed countries,1,Asia,Blue,Economic Infrastructure,0.7,Asia,0.7,,,OFID,OFID,03_Multilateral,Grants,LDCs,Yemen,Bilateral,01_Bilateral,Middle East,Energy Generation and Supply,Economic Infrastructure,,2013
1.04946693,06_Unreported,UNREPORTED,Least developed countries,1,Asia,Blue,Economic Infrastructure,1.04946693,Asia,1.04946693,1.04946693,1.04946693,UNICEF,Other multilateral donors,03_Multilateral,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Communications,Economic Infrastructure,,2013
0.16146924,06_Unreported,UNREPORTED,Least developed countries,1,Asia,Blue,Economic Infrastructure,0.16146924,Asia,0.16146924,0.16146924,0.16146924,UNICEF,Other multilateral donors,03_Multilateral,Grants,LDCs,Myanmar,Bilateral,01_Bilateral,South & Central Asia,Communications,Economic Infrastructure,,2013
0.5,06_Unreported,UNREPORTED,Least developed countries,1,Asia,Blue,Economic Infrastructure,0.5,Asia,0.5,,,OFID,OFID,03_Multilateral,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Energy Generation and Supply,Economic Infrastructure,,2013
0,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0,Africa,0,0.013139936,0.013139936,Finland,Finland,01_DAC countries,Grants,LDCs,Zambia,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
7.570785482,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,7.570785482,Africa,7.570785482,0.745616594,0.745616594,Sweden,Sweden,01_DAC countries,Grants,LDCs,Liberia,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0,Africa,0,0.88209996,0.88209996,France,France,01_DAC countries,Grants,LDCs,Madagascar,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,0.136,0.136,United States,United States,01_DAC countries,Grants,LDCs,Burkina Faso,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.00003,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.00003,Africa,0.00003,0.00189,0.00189,United States,United States,01_DAC countries,Grants,LDCs,Ethiopia,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,0.27364,0.27364,United States,United States,01_DAC countries,Grants,LDCs,Mali,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.02417,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.02417,Africa,0.02417,0.02417,0.02417,United States,United States,01_DAC countries,Grants,LDCs,Mozambique,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
1.12986,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Trade Policy & Regulations,1.12986,Africa,1.12986,,,United States,United States,01_DAC countries,Grants,LDCs,Tanzania,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.048,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.048,Africa,0.048,0.048,0.048,United States,United States,01_DAC countries,Grants,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.00386,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.00386,Africa,0.00386,0.00386,0.00386,United States,United States,01_DAC countries,Grants,LDCs,Zambia,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.028785381,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.028785381,Africa,0.028785381,0.028322284,0.028322284,Japan,Japan,01_DAC countries,Grants,LDCs,Burkina Faso,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.096957996,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.096957996,Africa,0.096957996,0.095398141,0.095398141,Japan,Japan,01_DAC countries,Grants,LDCs,Ethiopia,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.006144492,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.006144492,Africa,0.006144492,0.006045639,0.006045639,Japan,Japan,01_DAC countries,Grants,LDCs,Malawi,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.006144492,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.006144492,Africa,0.006144492,0.006045639,0.006045639,Japan,Japan,01_DAC countries,Grants,LDCs,Mozambique,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.056768855,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.056768855,Africa,0.056768855,0.05585556,0.05585556,Japan,Japan,01_DAC countries,Grants,LDCs,Rwanda,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.053457078,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.053457078,Africa,0.053457078,0.052597063,0.052597063,Japan,Japan,01_DAC countries,Grants,LDCs,Senegal,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.023369897,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.023369897,Africa,0.023369897,0.022993924,0.022993924,Japan,Japan,01_DAC countries,Grants,LDCs,Sierra Leone,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.006144492,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.006144492,Africa,0.006144492,0.006045639,0.006045639,Japan,Japan,01_DAC countries,Grants,LDCs,South Sudan,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.13248149,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.13248149,Africa,0.13248149,0.130350135,0.130350135,Japan,Japan,01_DAC countries,Grants,LDCs,Sudan,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.194749144,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.194749144,Africa,0.194749144,0.19161603,0.19161603,Japan,Japan,01_DAC countries,Grants,LDCs,Tanzania,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.068370488,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.068370488,Africa,0.068370488,0.067270547,0.067270547,Japan,Japan,01_DAC countries,Grants,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.275627318,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.275627318,Africa,0.275627318,0.27119304,0.27119304,Japan,Japan,01_DAC countries,Grants,LDCs,Zambia,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0,Africa,0,1.624479519,1.624479519,Sweden,Sweden,01_DAC countries,Grants,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.154955,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.154955,Africa,0.154955,0.154955,0.154955,Korea,Korea,01_DAC countries,Grants,LDCs,Democratic Republic of the Congo,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.044625,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.044625,Africa,0.044625,0.044625,0.044625,Korea,Korea,01_DAC countries,Grants,LDCs,Senegal,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.051572073,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.051572073,Africa,0.051572073,0.050742384,0.050742384,Japan,Japan,01_DAC countries,Grants,LDCs,Angola,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.051572073,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.051572073,Africa,0.051572073,0.050742384,0.050742384,Japan,Japan,01_DAC countries,Grants,LDCs,Benin,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.076077139,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.076077139,Africa,0.076077139,0.074853214,0.074853214,Japan,Japan,01_DAC countries,Grants,LDCs,Burkina Faso,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.046802281,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.046802281,Africa,0.046802281,0.046049328,0.046049328,Japan,Japan,01_DAC countries,Grants,LDCs,Burundi,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.034263352,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.034263352,Africa,0.034263352,0.033712125,0.033712125,Japan,Japan,01_DAC countries,Grants,LDCs,Chad,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.051572073,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.051572073,Africa,0.051572073,0.050742384,0.050742384,Japan,Japan,01_DAC countries,Grants,LDCs,Democratic Republic of the Congo,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.059028778,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.059028778,Africa,0.059028778,0.058079126,0.058079126,Japan,Japan,01_DAC countries,Grants,LDCs,Djibouti,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.046802281,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.046802281,Africa,0.046802281,0.046049328,0.046049328,Japan,Japan,01_DAC countries,Grants,LDCs,Eritrea,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.051572073,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.051572073,Africa,0.051572073,0.050742384,0.050742384,Japan,Japan,01_DAC countries,Grants,LDCs,Ethiopia,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.046802281,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.046802281,Africa,0.046802281,0.046049328,0.046049328,Japan,Japan,01_DAC countries,Grants,LDCs,Guinea,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.034263352,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.034263352,Africa,0.034263352,0.033712125,0.033712125,Japan,Japan,01_DAC countries,Grants,LDCs,Lesotho,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.046802281,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.046802281,Africa,0.046802281,0.046049328,0.046049328,Japan,Japan,01_DAC countries,Grants,LDCs,Liberia,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.051572073,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.051572073,Africa,0.051572073,0.050742384,0.050742384,Japan,Japan,01_DAC countries,Grants,LDCs,Madagascar,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.051572073,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.051572073,Africa,0.051572073,0.050742384,0.050742384,Japan,Japan,01_DAC countries,Grants,LDCs,Malawi,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.051572073,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.051572073,Africa,0.051572073,0.050742384,0.050742384,Japan,Japan,01_DAC countries,Grants,LDCs,Mali,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.034263352,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.034263352,Africa,0.034263352,0.033712125,0.033712125,Japan,Japan,01_DAC countries,Grants,LDCs,Mauritania,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.034263352,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.034263352,Africa,0.034263352,0.033712125,0.033712125,Japan,Japan,01_DAC countries,Grants,LDCs,Mozambique,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.051572073,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.051572073,Africa,0.051572073,0.050742384,0.050742384,Japan,Japan,01_DAC countries,Grants,LDCs,Niger,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.051572073,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.051572073,Africa,0.051572073,0.050742384,0.050742384,Japan,Japan,01_DAC countries,Grants,LDCs,Rwanda,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.051572073,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.051572073,Africa,0.051572073,0.050742384,0.050742384,Japan,Japan,01_DAC countries,Grants,LDCs,Senegal,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.012538929,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.012538929,Africa,0.012538929,0.012337203,0.012337203,Japan,Japan,01_DAC countries,Grants,LDCs,Sierra Leone,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.066225123,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.066225123,Africa,0.066225123,0.065159697,0.065159697,Japan,Japan,01_DAC countries,Grants,LDCs,Sudan,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.076077139,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.076077139,Africa,0.076077139,0.074853214,0.074853214,Japan,Japan,01_DAC countries,Grants,LDCs,Tanzania,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.051572073,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.051572073,Africa,0.051572073,0.050742384,0.050742384,Japan,Japan,01_DAC countries,Grants,LDCs,Togo,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.076077139,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.076077139,Africa,0.076077139,0.074853214,0.074853214,Japan,Japan,01_DAC countries,Grants,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.034263352,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.034263352,Africa,0.034263352,0.033712125,0.033712125,Japan,Japan,01_DAC countries,Grants,LDCs,Zambia,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0,Africa,0,0.01481453,0.01481453,Sweden,Sweden,01_DAC countries,Grants,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
3.983005842,01_Public sector institution,UNREPORTED,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,3.983005842,Africa,3.983005842,1.327668614,1.327668614,Belgium,Belgium,01_DAC countries,Grants,LDCs,Tanzania,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0,01_Public sector institution,UNREPORTED,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0,Africa,0,2.655337228,2.655337228,Belgium,Belgium,01_DAC countries,Grants,LDCs,Burundi,Bilateral,01_Bilateral,South of Sahara,Regional Trade Agreements,Trade Policy & Regulations,,2013
0.014316026,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.014316026,Africa,0.014316026,0.013131017,0.013131017,Czech Republic,Czech Republic,01_DAC countries,Grants,LDCs,Ethiopia,Bilateral,01_Bilateral,South of Sahara,Trade Education/Training,Trade Policy & Regulations,,2013
0,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0,Africa,0,0.028374949,0.028374949,Denmark,Denmark,01_DAC countries,Grants,LDCs,Tanzania,Bilateral,01_Bilateral,South of Sahara,Trade Education/Training,Trade Policy & Regulations,,2013
0.00005,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,America,Blue,Trade Policy & Regulations,0.00005,America,0.00005,0.00005,0.00005,United States,United States,01_DAC countries,Grants,LDCs,Haiti,Bilateral,01_Bilateral,North & Central America,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.012101524,01_Public sector institution,Recipient Government,Least developed countries,1,America,Blue,Trade Policy & Regulations,0.012101524,America,0.012101524,0.011906836,0.011906836,Japan,Japan,01_DAC countries,Grants,LDCs,Haiti,Bilateral,01_Bilateral,North & Central America,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.039396399,01_Public sector institution,Donor Government,Least developed countries,1,Asia,Blue,Trade Policy & Regulations,0.039396399,Asia,0.039396399,0.039396399,0.039396399,Australia,Australia,01_DAC countries,Grants,LDCs,Cambodia,Bilateral,01_Bilateral,Far East Asia,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.039396399,01_Public sector institution,Donor Government,Least developed countries,1,Asia,Blue,Trade Policy & Regulations,0.039396399,Asia,0.039396399,0.039396399,0.039396399,Australia,Australia,01_DAC countries,Grants,LDCs,Lao People's Democratic Republic,Bilateral,01_Bilateral,Far East Asia,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
1.131398796,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Trade Policy & Regulations,1.131398796,Asia,1.131398796,1.113196914,1.113196914,Japan,Japan,01_DAC countries,Grants,LDCs,Cambodia,Bilateral,01_Bilateral,Far East Asia,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.111350687,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Trade Policy & Regulations,0.111350687,Asia,0.111350687,0.109559283,0.109559283,Japan,Japan,01_DAC countries,Grants,LDCs,Lao People's Democratic Republic,Bilateral,01_Bilateral,Far East Asia,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.039199774,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Trade Policy & Regulations,0.039199774,Asia,0.039199774,0.03856913,0.03856913,Japan,Japan,01_DAC countries,Grants,LDCs,Timor-Leste,Bilateral,01_Bilateral,Far East Asia,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.064738886,01_Public sector institution,Donor Government,Least developed countries,1,Asia,Blue,Trade Policy & Regulations,0.064738886,Asia,0.064738886,0.107178464,0.107178464,Switzerland,Switzerland,01_DAC countries,Grants,LDCs,Lao People's Democratic Republic,Bilateral,01_Bilateral,Far East Asia,Trade Facilitation,Trade Policy & Regulations,,2013
0.095343765,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Trade Policy & Regulations,0.095343765,Asia,0.095343765,0.09380988,0.09380988,Japan,Japan,01_DAC countries,Grants,LDCs,Cambodia,Bilateral,01_Bilateral,Far East Asia,Trade Facilitation,Trade Policy & Regulations,,2013
0.073358982,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Trade Policy & Regulations,0.073358982,Asia,0.073358982,0.072178787,0.072178787,Japan,Japan,01_DAC countries,Grants,LDCs,Lao People's Democratic Republic,Bilateral,01_Bilateral,Far East Asia,Trade Facilitation,Trade Policy & Regulations,,2013
0.017308721,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Trade Policy & Regulations,0.017308721,Asia,0.017308721,0.017030259,0.017030259,Japan,Japan,01_DAC countries,Grants,LDCs,Timor-Leste,Bilateral,01_Bilateral,Far East Asia,Trade Facilitation,Trade Policy & Regulations,,2013
0.002202,01_Public sector institution,Donor Government,Least developed countries,1,Asia,Blue,Trade Policy & Regulations,0.002202,Asia,0.002202,0.002202,0.002202,Korea,Korea,01_DAC countries,Grants,LDCs,Cambodia,Bilateral,01_Bilateral,Far East Asia,Multilateral Trade Negotiations,Trade Policy & Regulations,,2013
0.011218,01_Public sector institution,Donor Government,Least developed countries,1,Asia,Blue,Trade Policy & Regulations,0.011218,Asia,0.011218,0.011218,0.011218,Korea,Korea,01_DAC countries,Grants,LDCs,Lao People's Democratic Republic,Bilateral,01_Bilateral,Far East Asia,Multilateral Trade Negotiations,Trade Policy & Regulations,,2013
0.11054,01_Public sector institution,Donor Government,Least developed countries,1,Asia,Blue,Trade Policy & Regulations,0.11054,Asia,0.11054,0.11054,0.11054,Korea,Korea,01_DAC countries,Grants,LDCs,Cambodia,Bilateral,01_Bilateral,Far East Asia,Trade Education/Training,Trade Policy & Regulations,,2013
,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Asia,Blue,Trade Policy & Regulations,,Asia,,0.249673075,0.249673075,France,France,01_DAC countries,Grants,LDCs,Cambodia,Bilateral,01_Bilateral,Far East Asia,Trade Education/Training,Trade Policy & Regulations,,2013
0.024286364,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Trade Policy & Regulations,0.024286364,Asia,0.024286364,0.023895646,0.023895646,Japan,Japan,01_DAC countries,Grants,LDCs,Yemen,Bilateral,01_Bilateral,Middle East,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.05903,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Asia,Blue,Trade Policy & Regulations,0.05903,Asia,0.05903,0.05903,0.05903,United States,United States,01_DAC countries,Grants,LDCs,Yemen,Bilateral,01_Bilateral,Middle East,Trade Facilitation,Trade Policy & Regulations,,2013
0.024765426,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Trade Policy & Regulations,0.024765426,Asia,0.024765426,0.024367001,0.024367001,Japan,Japan,01_DAC countries,Grants,LDCs,Yemen,Bilateral,01_Bilateral,Middle East,Trade Facilitation,Trade Policy & Regulations,,2013
0.039396399,01_Public sector institution,Donor Government,Least developed countries,1,Asia,Blue,Trade Policy & Regulations,0.039396399,Asia,0.039396399,0.039396399,0.039396399,Australia,Australia,01_DAC countries,Grants,LDCs,Myanmar,Bilateral,01_Bilateral,South & Central Asia,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.09666,01_Public sector institution,Donor Government,Least developed countries,1,Asia,Blue,Trade Policy & Regulations,0.09666,Asia,0.09666,0.09666,0.09666,Korea,Korea,01_DAC countries,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.10428,01_Public sector institution,Donor Government,Least developed countries,1,Asia,Blue,Trade Policy & Regulations,0.10428,Asia,0.10428,0.10428,0.10428,Korea,Korea,01_DAC countries,Grants,LDCs,Myanmar,Bilateral,01_Bilateral,South & Central Asia,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
,01_Public sector institution,Donor Government,Least developed countries,1,Asia,Blue,Trade Policy & Regulations,,Asia,,0.385284851,0.385284851,Switzerland,Switzerland,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
1.99150292,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Asia,Blue,Trade Policy & Regulations,1.99150292,Asia,1.99150292,0.53617815,0.53617815,Germany,Germany,01_DAC countries,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.00948,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Asia,Blue,Trade Policy & Regulations,0.00948,Asia,0.00948,0.5959,0.5959,United States,United States,01_DAC countries,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.126347412,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Trade Policy & Regulations,0.126347412,Asia,0.126347412,0.124314742,0.124314742,Japan,Japan,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
